lag,n,beta,correlation,t_stat_hac,p_value_hac,significant_at_5pct
-2,67096,-0.0038578272090278288,-0.002247417491237066,-0.3067410341157039,0.7590404937067085,False
-1,67097,0.004201838139860485,0.0024478282418502304,0.3354587863672679,0.7372790290666569,False
0,67098,-5.8452170903743775e-05,-3.4051965357028104e-05,-0.004390911277960764,0.9964965709412084,False
1,67098,0.2624018619858363,0.15286617393716087,16.32042629900325,7.064058177476329e-60,True
2,67098,0.6254952803549451,0.364393113069743,34.18108260465478,4.619386957622531e-256,True
